customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
0292-WEGCH,False,Female,False,True,True,54,Month-to-month,True,Electronic check,86.2,4524.05,True,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
0295-PPHDO,True,Male,False,False,False,1,Month-to-month,True,Electronic check,95.45,95.45,True,Yes,Fiber optic,No,No,No,No,Yes,Yes
0295-QVKPB,False,Male,False,False,False,5,Month-to-month,True,Credit card (automatic),63.95,318.1,True,No,DSL,No,No,Yes,Yes,Yes,No
0297-RBCSG,False,Male,False,False,False,19,One year,True,Bank transfer (automatic),65.35,1231.85,True,No,DSL,No,Yes,No,Yes,No,Yes
0298-XACET,False,Male,False,True,True,52,Two year,False,Mailed check,50.2,2554.0,False,No phone service,DSL,No,Yes,Yes,Yes,Yes,No
0301-FIDRB,False,Female,False,True,True,72,Two year,True,Bank transfer (automatic),63.8,4684.3,False,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes
0301-KOBTQ,False,Male,False,False,False,32,Two year,True,Bank transfer (automatic),20.05,614.45,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0302-JOIVN,True,Female,False,True,False,8,Month-to-month,False,Electronic check,101.15,842.9,True,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
0303-UNCIP,False,Male,False,False,False,41,One year,False,Mailed check,65.0,2531.8,True,Yes,DSL,No,No,Yes,No,No,Yes
0303-WMMRN,False,Male,False,False,False,5,Month-to-month,True,Mailed check,19.25,86.05,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0305-SQECB,False,Female,False,False,True,11,One year,True,Mailed check,36.05,402.6,False,No phone service,DSL,Yes,No,No,Yes,No,No
0306-JAELE,True,Male,False,False,False,5,Month-to-month,True,Electronic check,96.1,453.4,True,No,Fiber optic,No,No,No,Yes,Yes,Yes
0307-BCOPK,False,Female,False,False,False,16,One year,False,Mailed check,19.05,326.65,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0308-GIQJT,False,Male,True,False,False,71,One year,False,Bank transfer (automatic),105.75,7382.85,True,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
0308-IVGOK,False,Female,False,False,False,11,One year,True,Credit card (automatic),40.4,422.6,False,No phone service,DSL,No,Yes,Yes,Yes,No,No
0310-MVLET,True,Female,False,True,True,61,Month-to-month,True,Electronic check,99.15,6010.05,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
0310-SUCIN,False,Female,False,True,False,71,One year,True,Bank transfer (automatic),84.8,6046.1,True,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
0310-VQXAM,False,Male,False,False,False,9,Month-to-month,False,Mailed check,19.85,178.8,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0311-QYWSS,False,Female,False,False,False,6,Month-to-month,True,Electronic check,49.45,314.6,True,No,DSL,Yes,No,No,No,No,No
0311-UNPFF,True,Female,False,False,False,26,Month-to-month,True,Bank transfer (automatic),88.8,2274.35,True,No,Fiber optic,No,No,No,No,Yes,Yes
0314-TKOSI,False,Female,False,False,False,6,Month-to-month,False,Mailed check,55.15,322.9,True,No,DSL,Yes,Yes,No,No,No,No
0315-LVCRK,False,Male,False,False,False,11,Month-to-month,False,Electronic check,84.8,888.75,True,No,Fiber optic,No,No,Yes,No,No,Yes
0318-QUUOB,True,Male,False,True,False,1,Month-to-month,True,Electronic check,80.55,80.55,True,No,Fiber optic,No,No,No,No,Yes,No
0318-ZOPWS,False,Female,False,True,False,49,Two year,True,Bank transfer (automatic),20.15,973.35,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0319-QZTCO,False,Female,False,True,True,3,Month-to-month,True,Credit card (automatic),58.7,168.6,True,No,DSL,No,Yes,No,No,Yes,No
0320-DWVTU,False,Female,False,False,False,53,Two year,False,Mailed check,99.5,5424.25,True,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
0320-JDNQG,True,Male,False,True,True,23,Month-to-month,True,Electronic check,99.85,2331.3,True,No,Fiber optic,Yes,No,No,Yes,Yes,Yes
0322-CHQRU,True,Male,False,False,False,2,Month-to-month,False,Electronic check,45.35,89.5,True,No,DSL,No,No,No,No,No,No
0322-YINQP,True,Male,False,False,False,1,Month-to-month,True,Mailed check,48.55,48.55,True,No,DSL,Yes,No,No,No,No,No
0323-XWWTN,False,Male,False,False,True,3,Two year,True,Mailed check,26.4,121.25,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0324-BRPCJ,True,Female,True,True,False,68,Month-to-month,True,Electronic check,100.2,6851.65,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
0325-XBFAC,True,Male,False,False,False,8,Month-to-month,True,Electronic check,94.7,740.3,True,No,Fiber optic,No,No,Yes,No,Yes,Yes
0326-VDYXE,False,Female,False,True,False,70,One year,True,Electronic check,97.65,6982.5,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
0327-WFZSY,False,Male,False,True,True,39,One year,False,Electronic check,100.0,3835.55,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
0328-GRPMV,True,Female,False,False,False,1,Month-to-month,True,Electronic check,70.1,70.1,True,No,Fiber optic,No,No,No,No,No,No
0329-GTIAJ,True,Female,False,False,False,3,Month-to-month,True,Electronic check,97.9,315.3,True,No,Fiber optic,No,Yes,No,Yes,Yes,Yes
0330-BGYZE,False,Male,False,True,False,60,One year,False,Bank transfer (automatic),102.5,6157.6,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
0330-IVZHA,True,Female,False,True,False,5,Month-to-month,False,Electronic check,69.95,330.15,True,No,Fiber optic,No,No,No,No,No,No
0334-GDDSO,True,Male,True,False,False,3,Month-to-month,True,Electronic check,81.35,233.7,True,Yes,Fiber optic,No,Yes,No,No,No,No
0334-ZFJSR,False,Female,False,True,False,55,One year,True,Credit card (automatic),66.05,3462.1,True,Yes,DSL,Yes,Yes,No,Yes,No,No
0336-KXKFK,False,Male,False,False,False,72,Two year,True,Credit card (automatic),61.2,4390.25,False,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes
0336-PIKEI,False,Male,True,True,False,72,Two year,False,Bank transfer (automatic),74.4,5360.75,True,No,DSL,Yes,Yes,Yes,Yes,Yes,No
0337-CNPZE,True,Female,False,False,False,41,Month-to-month,True,Electronic check,106.3,4443.45,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
0343-QLUZP,False,Male,False,False,False,60,Two year,False,Bank transfer (automatic),39.6,2424.5,False,No phone service,DSL,Yes,Yes,Yes,No,No,No
0345-HKJVM,True,Female,False,False,False,6,Month-to-month,False,Electronic check,89.3,577.6,True,No,Fiber optic,No,No,No,No,Yes,Yes
0345-XMMUG,False,Female,False,True,False,46,Two year,True,Credit card (automatic),108.9,4854.3,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
0347-UBKUZ,False,Female,False,False,False,15,Month-to-month,False,Mailed check,19.9,320.45,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0348-SDKOL,True,Female,False,True,False,58,Month-to-month,True,Credit card (automatic),102.1,5885.4,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
0354-VXMJC,False,Male,False,True,True,23,Two year,False,Credit card (automatic),19.6,426.65,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0354-WYROK,True,Female,True,True,True,31,Month-to-month,True,Electronic check,98.9,2911.3,True,No,Fiber optic,No,No,Yes,Yes,Yes,Yes
0356-ERHVT,False,Male,False,True,False,11,Month-to-month,True,Bank transfer (automatic),45.9,521.9,True,No,DSL,No,No,No,No,No,No
0356-OBMAC,False,Female,True,False,False,56,Two year,True,Bank transfer (automatic),99.9,5706.3,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No
0357-NVCRI,False,Female,False,False,True,25,Month-to-month,False,Credit card (automatic),20.05,471.7,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0361-HJRDX,False,Female,False,False,False,68,Two year,False,Credit card (automatic),64.35,4539.6,False,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes
0362-RAOQO,False,Female,False,False,False,40,Two year,False,Credit card (automatic),19.65,830.25,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0362-ZBZWJ,True,Male,False,False,False,36,Month-to-month,True,Electronic check,84.9,3067.2,True,Yes,Fiber optic,No,No,No,No,No,Yes
0363-QJVFX,True,Male,False,False,False,32,Month-to-month,True,Credit card (automatic),108.15,3432.9,True,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
0363-SVHYR,False,Male,False,True,True,71,Two year,False,Bank transfer (automatic),86.85,6263.8,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
0365-BZUWY,False,Male,False,True,False,17,Month-to-month,True,Electronic check,102.55,1742.5,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
0365-GXEZS,False,Male,False,True,False,18,Month-to-month,False,Electronic check,78.2,1468.75,True,No,Fiber optic,No,No,Yes,Yes,No,No
0365-TRTPY,False,Female,False,False,False,37,Month-to-month,False,Bank transfer (automatic),91.2,3382.3,True,Yes,Fiber optic,Yes,Yes,Yes,No,No,No
0366-NQSHS,False,Male,False,False,False,2,Month-to-month,False,Mailed check,19.35,46.35,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0369-ZGOVK,False,Female,False,True,True,28,One year,True,Bank transfer (automatic),70.4,1992.2,True,No,Fiber optic,No,No,No,No,No,No
0373-AIVNJ,False,Male,False,False,False,9,One year,False,Mailed check,39.55,373.0,False,No phone service,DSL,Yes,Yes,Yes,No,No,No
0374-AACSZ,False,Female,False,False,False,1,Month-to-month,False,Electronic check,50.15,50.15,True,No,DSL,Yes,No,No,No,No,No
0374-FIUCA,False,Male,False,True,False,65,Two year,True,Credit card (automatic),20.4,1414.45,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0374-IOEGQ,False,Female,False,False,False,3,Month-to-month,False,Electronic check,44.6,122.7,True,No,DSL,No,No,No,No,No,No
0375-HVGXO,True,Female,False,False,False,1,Month-to-month,True,Electronic check,34.7,34.7,False,No phone service,DSL,No,No,No,No,Yes,No
0376-OIWME,False,Male,False,True,False,36,Month-to-month,True,Electronic check,93.6,3366.05,True,No,Fiber optic,Yes,No,No,No,Yes,Yes
0376-YMCJC,True,Male,False,False,False,23,Month-to-month,True,Electronic check,90.6,1943.2,True,Yes,Fiber optic,No,No,No,Yes,Yes,No
0377-JBKKT,False,Male,False,True,True,22,Month-to-month,True,Mailed check,57.95,1271.8,True,No,DSL,Yes,Yes,No,Yes,No,No
0378-CJKPV,False,Female,False,True,False,72,Two year,False,Credit card (automatic),112.1,7965.95,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
0378-NHQXU,True,Female,False,True,True,17,Month-to-month,False,Electronic check,88.25,1460.65,True,Yes,Fiber optic,No,No,Yes,No,Yes,No
0378-TOVMS,True,Female,False,False,False,3,Month-to-month,False,Electronic check,85.8,272.2,True,No,Fiber optic,No,No,No,Yes,No,Yes
0378-XSZPU,True,Male,False,True,False,58,One year,False,Credit card (automatic),60.3,3563.8,True,No,DSL,Yes,Yes,Yes,No,No,No
0379-DJQHR,False,Male,False,True,True,67,Two year,False,Credit card (automatic),81.35,5398.6,True,No,DSL,Yes,Yes,Yes,No,Yes,Yes
0380-NEAVX,False,Male,True,False,False,34,One year,True,Electronic check,99.85,3343.15,True,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
0380-ZCSBI,False,Male,False,False,False,10,Month-to-month,False,Credit card (automatic),20.0,198.7,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0383-CLDDA,False,Female,False,False,False,69,Two year,True,Credit card (automatic),85.35,5897.4,True,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
0384-LPITE,False,Male,False,False,False,40,One year,False,Credit card (automatic),62.05,2511.55,False,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes
0384-RVBPI,False,Male,False,False,False,20,Month-to-month,False,Credit card (automatic),64.4,1398.6,True,No,DSL,Yes,No,Yes,No,No,Yes
0386-CWRGM,False,Female,False,True,True,46,Two year,False,Mailed check,19.4,967.85,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0388-EOPEX,True,Female,False,True,False,2,Month-to-month,True,Electronic check,74.4,139.4,True,No,Fiber optic,Yes,No,No,No,No,No
0390-DCFDQ,True,Female,True,True,False,1,Month-to-month,True,Mailed check,70.45,70.45,True,No,Fiber optic,No,No,No,No,No,No
0392-BZIUW,False,Female,False,True,False,72,Two year,True,Credit card (automatic),105.0,7589.8,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
0394-YONDK,False,Male,False,True,True,70,Two year,False,Credit card (automatic),25.15,1790.15,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0396-HUJBP,False,Female,False,False,False,2,Month-to-month,False,Mailed check,19.3,44.4,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0396-UKGAI,False,Male,False,False,True,23,Month-to-month,True,Bank transfer (automatic),55.3,1284.2,True,No,DSL,No,Yes,No,Yes,No,No
0396-YCHWO,False,Male,False,True,False,36,Month-to-month,True,Electronic check,95.4,3474.2,True,Yes,Fiber optic,No,No,No,No,Yes,Yes
0397-GZBBC,True,Male,True,True,False,59,Month-to-month,True,Bank transfer (automatic),93.85,5574.75,True,Yes,Fiber optic,No,No,No,No,Yes,Yes
0397-ZXWQF,False,Male,False,False,False,67,Two year,False,Bank transfer (automatic),20.5,1430.95,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0401-WDBXM,False,Male,False,True,True,72,Two year,True,Bank transfer (automatic),105.55,7542.25,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
0402-CQAJN,True,Female,False,False,False,37,Month-to-month,True,Bank transfer (automatic),101.9,3545.35,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
0402-OAMEN,False,Female,False,True,True,72,Two year,False,Bank transfer (automatic),24.45,1709.1,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0404-AHASP,False,Male,False,True,False,72,Two year,False,Credit card (automatic),19.7,1421.9,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0404-SWRVG,True,Male,False,False,False,3,Month-to-month,True,Electronic check,74.4,229.55,True,Yes,Fiber optic,No,No,No,No,No,No
0406-BPDVR,True,Female,True,True,False,54,One year,True,Credit card (automatic),101.5,5373.1,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
0407-BDJKB,True,Male,False,True,False,60,Month-to-month,True,Electronic check,95.75,5742.9,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
0409-WTMPL,False,Female,False,True,False,58,One year,True,Credit card (automatic),110.65,6526.65,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
0410-IPFTY,False,Female,False,True,False,31,Month-to-month,True,Bank transfer (automatic),83.85,2674.15,True,No,Fiber optic,No,Yes,No,No,No,Yes
0411-EZJZE,False,Female,False,False,False,3,Month-to-month,True,Electronic check,60.25,170.5,True,Yes,DSL,No,No,No,No,Yes,No
0412-UCCNP,False,Male,False,False,False,55,Two year,True,Electronic check,59.2,3175.85,True,No,DSL,Yes,No,Yes,Yes,No,No
0415-MOSGF,True,Female,False,False,False,1,Month-to-month,False,Mailed check,44.4,44.4,True,No,DSL,No,No,No,No,No,No
0419-YAAPX,False,Male,False,True,False,49,Month-to-month,True,Credit card (automatic),85.3,4297.95,True,No,Fiber optic,No,Yes,No,No,Yes,No
0420-BWTPW,True,Male,False,False,True,8,Month-to-month,False,Mailed check,25.5,215.2,False,No phone service,DSL,No,No,No,No,No,No
0420-HLGXF,False,Female,True,False,False,39,Month-to-month,True,Electronic check,99.75,4036.0,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
0420-TXVSG,False,Male,False,True,False,66,Two year,True,Credit card (automatic),66.1,4428.45,True,Yes,DSL,Yes,Yes,Yes,No,No,No
0422-OHQHQ,False,Female,False,True,True,15,One year,False,Mailed check,20.55,295.95,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0422-UXFAP,False,Female,False,True,False,51,One year,True,Electronic check,98.85,4947.55,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
0423-UDIJQ,False,Male,True,False,False,9,Month-to-month,False,Mailed check,49.2,447.9,True,No,DSL,No,No,No,Yes,No,No
0426-TIRNE,True,Female,False,False,False,1,Month-to-month,False,Mailed check,20.9,20.9,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0428-AXXLJ,False,Male,False,False,False,25,One year,True,Bank transfer (automatic),19.5,516.3,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0428-IKYCP,False,Male,False,True,False,22,Month-to-month,True,Bank transfer (automatic),87.0,1850.65,True,No,Fiber optic,No,No,Yes,No,Yes,No
0430-IHCDJ,False,Male,False,False,False,15,Month-to-month,True,Electronic check,49.0,749.25,True,Yes,DSL,No,No,No,No,No,No
0431-APWVY,True,Female,False,True,True,28,One year,True,Bank transfer (automatic),90.1,2598.95,True,No,Fiber optic,No,No,No,No,Yes,Yes
0432-CAJZV,False,Male,False,False,False,3,Month-to-month,False,Mailed check,90.7,237.65,True,No,Fiber optic,No,No,No,No,Yes,Yes
0434-CSFON,False,Female,False,True,False,47,Month-to-month,True,Electronic check,100.5,4707.1,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
0436-TWFFZ,False,Female,False,False,False,67,Two year,True,Mailed check,85.25,5714.2,True,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
0439-IFYUN,False,Female,True,False,False,18,Month-to-month,True,Electronic check,74.7,1294.6,True,No,Fiber optic,No,Yes,No,No,No,No
0440-EKDCF,False,Male,False,True,False,62,Two year,True,Credit card (automatic),60.15,3753.2,True,No,DSL,No,Yes,Yes,Yes,No,No
0440-MOGPM,False,Female,False,False,False,41,One year,True,Electronic check,80.55,3263.9,True,Yes,DSL,No,Yes,Yes,No,Yes,Yes
